embedding_x,embedding_y
28.60301,3.96032
13.38571,12.3646145
9.435021,13.597656
9.3969965,19.184298
11.827327,12.611647
28.584528,3.9425516
-3.5275838,16.01905
14.321508,11.842617
7.2384796,-6.3460774
0.9006159,0.7958344
-4.486164,17.290447
7.273094,-3.6262188
6.0913157,-3.412472
6.347914,-3.1282141
4.4915905,3.900105
4.5758696,5.191303
1.091475,0.5341547
18.521235,2.006825
9.417219,13.638957
-1.4084761,-5.125693
9.1171875,12.719492
1.1402283,0.48336437
-2.5794418,9.670277
11.121411,15.336323
9.5168085,19.057156
13.497142,6.3569574
9.392718,14.495928
-2.897135,14.2900095
17.071043,5.978613
-11.010198,4.898961
-11.363568,4.3463774
13.466215,12.603285
13.43884,2.544979
10.288461,13.677062
10.756531,17.832235
17.380558,7.436048
9.74227,19.079817
-2.8179872,13.93304
13.258268,13.127713
17.278704,8.009293
11.91978,17.140738
13.421486,2.5188293
17.00813,6.2467027
11.95143,15.883273
10.605567,12.298645
28.584595,3.9436438
-5.6540523,7.7811146
9.602598,12.395449
-5.544961,7.259004
-2.727526,13.984679
9.5137005,19.71006
-6.0870795,7.054472
4.9664216,-11.602276
10.57707,15.066436
14.841639,-11.9216
16.929138,5.656664
28.59638,3.9552171
-4.124025,-0.32183057
4.5714383,5.194938
9.415086,14.515411
8.580507,13.147755
10.80666,17.778284
9.441272,19.105885
9.537944,19.05631
9.404619,19.181978
28.589579,3.9491305
9.428716,-15.66479
15.083734,-12.563189
-2.937324,17.363676
13.233658,18.836185
-8.731476,-6.3436747
14.848743,-12.07447
11.439085,-12.701141
9.729106,-15.566298
4.5161986,-10.757148
-15.513442,6.328779
1.4587431,9.46053
4.9762244,-11.605109
1.066277,0.5539319
0.9012983,0.799361
9.334118,19.471525
1.1357918,0.48217624
3.8628237,-1.8601148
7.8888617,5.530387
12.442553,18.737324
9.586379,14.862906
12.316886,15.130652
12.443408,18.276247
-6.3793907,7.863253
-6.466241,7.2016315
25.134975,-1.5466756
23.48541,4.713573
1.1232151,0.4913686
13.563843,2.6232188
-1.047645,10.510512
9.589806,18.971056
23.636824,4.919772
11.722965,19.532892
12.128929,13.159972
9.331368,-14.899552
9.427599,-15.614025
11.384145,-13.588366
11.454976,19.487417
-11.382318,4.4636207
21.083344,-3.3662229
-5.725558,6.418758
20.223629,12.755631
7.254946,-6.3222895
8.250181,-5.6262436
13.296816,7.2316008
7.2517533,-6.32475
-4.471889,17.292284
4.4771767,-10.021812
-3.4003198,15.899225
10.153858,13.605806
4.8770947,-11.285866
9.543694,19.051556
9.445517,19.127937
8.251612,-5.6304307
11.00991,19.562294
17.620255,7.3195453
8.742886,12.892925
-3.0789704,-9.394632
-10.280744,4.5609508
12.138916,6.281461
13.387981,2.4927084
12.608165,18.589544
12.3315115,-4.165113
13.58661,2.645883
4.391788,13.04496
13.48604,6.3608804
4.4636817,3.8683712
8.013306,5.388876
10.760661,17.781754
13.702188,14.933032
14.2840185,-12.206274
9.360923,13.615005
7.2298517,-6.34109
9.473903,12.512127
9.365665,19.975458
-5.835297,6.5034595
17.199799,5.979704
9.414102,12.4979925
1.127974,0.49314192
9.818428,19.099308
17.228384,8.072195
9.467221,19.860039
12.219991,12.90101
9.571563,14.848712
3.9070427,-1.8136337
9.13883,-14.95451
13.381318,6.370575
1.420759,9.499755
17.47167,9.163185
4.9438286,-11.591755
9.36929,-14.843537
-1.3917334,-5.135205
4.482201,3.888091
16.673695,-1.112224
-1.3444291,-5.167605
20.23234,12.76428
4.4258175,-10.09378
10.642766,15.121665
18.423178,1.9256461
24.083755,4.734175
5.906601,-3.6306646
-6.341921,7.903703
20.262327,12.794076
-5.883775,6.576182
13.8405695,6.952115
-0.41708452,21.086702
3.5415688,19.385662
17.453476,9.268063
4.29067,13.20024
23.349236,4.1806784
17.718685,7.624317
7.997287,5.4057684
-3.093406,-9.379716
-5.63884,7.7694573
20.420391,-5.487714
15.834566,-0.8356987
9.508588,3.3469644
11.010253,-8.472346
3.8581202,-1.8937743
17.378918,7.849299
7.974257,5.43227
24.198158,4.375156
5.159934,9.481091
10.650423,12.284735
4.2782307,13.999687
-6.2859344,7.9788747
12.589611,18.588554
11.759308,6.3626866
4.4790554,-10.692669
10.649892,12.289742
11.533317,12.741401
-10.066326,5.026561
1.1455923,-14.469239
-1.4209939,16.399837
25.135002,-1.5466994
13.199359,7.0881586
13.736496,12.893655
17.458332,9.281381
13.473799,6.359656
11.20469,12.464547
11.298625,12.493325
-4.3023634,6.2071486
9.562891,3.2887673
11.810401,6.368131
24.270441,4.475262
4.9371047,-11.604177
25.135002,-1.546668
-4.5426097,17.079412
4.470799,-10.710565
12.388684,18.09522
9.466747,-15.649493
4.367564,-10.138531
25.135057,-1.5466497
20.411678,-5.513872
14.855644,-11.851759
-11.3764305,4.273119
10.998081,19.566423
-6.2476263,7.688481
-6.063813,6.884388
14.815152,-12.456671
7.238156,-6.332224
15.532293,-12.501725
-6.2627506,7.6733303
23.846342,5.048328
13.516188,6.7424507
12.684544,18.57647
10.618702,12.303196
3.85313,-1.863809
-1.0480398,10.511413
7.7136173,-5.983438
13.580964,12.825342
14.845959,-11.859968
-2.9340322,17.356148
-2.8123672,13.930206
8.480653,4.562764
25.13502,-1.5466684
13.748757,14.878911
-6.033406,6.982894
9.594809,12.405565
-6.3357954,7.930196
-3.0118728,14.5400095
13.669513,7.282155
4.5118055,3.9203377
-4.495061,17.224005
5.133864,9.440291
-4.38414,-2.0017092
-2.6512902,14.065465
-3.484409,5.979171
9.547977,19.837534
13.34814,2.4432335
-6.4368176,7.160827
13.476443,12.649088
-3.6154873,16.109097
10.426781,-14.898916
-3.1028676,-9.367196
9.615536,12.393358
13.38317,12.430539
5.9108977,-3.6265275
9.667406,12.360602
20.25488,12.786626
17.215578,5.89442
11.076555,12.430042
14.189972,-12.166381
7.205791,-6.3575444
-4.520396,17.05832
9.335989,12.576381
23.389372,4.1616955
10.748087,-14.275863
10.626759,12.301137
-10.943643,4.9492974
11.237775,15.544001
10.593104,15.0704365
17.484146,7.903039
8.759381,12.887543
-3.3978975,15.896239
1.7404972,9.134707
5.1567435,9.4778385
9.626309,19.734316
-3.4196975,6.018004
25.135075,-1.5466374
-7.220255,12.783939
-1.3126031,-5.193886
-4.4835,17.292898
17.043913,6.018716
4.9429183,-11.585025
6.1741037,5.7595716
4.5788383,5.188868
11.680449,13.37055
11.788826,19.347305
13.194693,7.4721384
18.798523,9.842721
9.560595,3.2917237
8.85188,4.246678
7.8935122,5.507594
-4.106523,-0.30258814
10.272744,13.674314
-4.3316226,16.897177
13.375672,12.422261
17.448315,9.274422
11.811756,6.3676515
9.091807,-5.1666136
10.687522,15.141662
8.739296,12.88317
7.405977,-6.1840987
17.634161,6.539945
1.4600332,9.458155
-0.49585873,21.00631
9.672053,-15.603669
-3.0675755,14.7035055
-11.009765,4.9006395
5.954326,-2.935005
12.366067,14.430254
24.07006,4.804189
8.625171,13.015184
13.8923025,2.942848
13.506412,6.3898063
5.981723,-2.964632
9.899256,19.674223
17.440386,7.9146085
-1.3137107,16.519588
11.514741,19.496735
11.035619,-8.427435
-0.43197852,21.071758
6.010429,-2.9096792
4.8472147,-11.47991
-4.1014986,-0.30169997
-3.6011972,16.101433
-9.845836,5.2880096
17.21657,6.005749
21.094013,-3.3337414
17.296602,7.6680126
13.10559,-4.581766
13.580323,2.6422367
-2.9471679,14.369392
7.9451513,5.441316
12.214887,6.2423844
9.388672,19.204882
10.467784,-14.8711
5.1685567,9.4641485
11.414666,12.719853
20.240442,12.772572
-6.0837464,7.3128166
25.135136,-1.5467318
-4.145568,6.1060624
13.850488,6.9404964
-3.0991,-9.372656
-9.859765,5.2753825
12.094124,-3.9995499
5.9989057,-2.8936481
-10.143476,4.827413
4.9518123,-11.591037
10.057094,-15.507258
9.465301,13.819394
-2.9163947,14.336727
0.82663155,0.8770844
8.155296,5.09696
1.022512,0.5701533
1.4219,9.49728
-0.63328975,20.866652
14.174641,-12.1717615
-11.393402,4.3917747
-1.499248,16.308878
6.399205,-3.568706
-5.844729,6.6900563
5.0593348,9.587412
0.7232946,13.931924
9.432285,-15.557758
25.135172,-1.5467603
-4.3068733,16.841162
14.866633,-11.99625
15.023959,-12.600207
9.572346,-15.590416
9.533973,-15.55717
7.3002644,-3.616202
13.14816,7.473617
11.790258,19.374432
-1.9002638,-4.7692037
10.06984,13.710113
10.460292,-14.778435
-5.827487,6.4861846
8.597836,13.053798
17.84393,7.828995
-1.3245529,16.497162
15.772266,-0.7981879
13.377521,12.428988
17.451166,9.265512
18.515608,2.0017786
9.488131,12.483201
9.809658,-13.770748
7.200939,-6.354469
24.010715,5.1856036
-6.353019,7.872954
15.799447,-0.8062236
13.421816,6.2663407
17.388775,7.806327
5.8873672,-6.565826
8.157845,5.087376
1.0288998,0.5676766
9.544343,19.671534
13.219101,18.83734
-3.068713,14.667819
3.8383021,-1.8913
18.800203,9.843337
9.163928,-14.923856
-6.52325,7.291185
8.278448,-5.6050897
6.190814,-3.124252
11.821736,19.746843
9.274136,12.586648
4.35339,13.078735
-3.4208357,5.9841995
14.81858,-12.460517
7.911379,5.453005
8.081184,5.2394886
25.13497,-1.5466765
17.461884,9.14379
4.0621867,-1.6608284
10.032761,-15.590062
17.873783,7.725572
12.583581,18.61889
9.472208,12.477631
20.408087,-5.524051
4.003689,-1.7099264
12.234753,6.641161
4.747742,-11.269519
5.9993877,-2.9247491
10.117323,-15.06076
8.678061,12.944281
3.8548334,-1.8575199
24.115316,4.728743
9.7508745,19.721527
12.373627,14.52429
-3.7488806,6.0540733
17.434227,6.563191
17.453743,9.265929
17.62231,8.141156
-8.732942,-6.3448043
17.26258,7.428399
-5.8835025,6.5587153
18.798952,9.840986
10.222249,13.654875
13.867289,6.923106
20.608137,-8.064346
20.61019,-8.062127
-5.4654717,5.0663667
10.007473,-15.588885
3.8585598,-1.8552884
18.79955,9.843354
13.268533,7.1018624
17.452688,9.1497965
0.9998234,0.57532525
6.178923,5.774896
20.606693,-8.066333
-3.9183989,16.611467
20.606628,-8.065908
4.582636,5.188459
13.766687,14.866242
12.558787,18.436642
13.829499,6.9573374
15.547714,-12.490019
15.136343,-12.593036
4.9357085,-11.598435
4.9595747,-11.604341
-4.332604,16.688988
8.292841,-5.5913982
17.453499,9.271124
9.527964,3.3260858
8.859414,4.171345
13.1839075,7.267001
23.94816,5.1594796
8.276019,-5.606186
-3.1314936,-9.338823
-2.900471,14.149295
0.8188426,0.88978374
13.135343,-4.6086383
18.795988,9.840222
6.1130095,-2.8866837
11.366071,-13.585783
12.497557,14.235938
4.4508348,-3.3584836
-5.8785257,6.7379565
7.289685,-3.6159165
17.690332,8.93114
-6.1420965,7.0132165
11.475643,-13.367505
-1.5589238,16.263315
6.192035,-3.076868
-2.9583206,14.410144
4.2855945,13.223587
8.15925,5.0861526
10.080239,-15.048387
13.483674,12.624069
-10.955938,4.9590354
5.105433,9.581147
11.812602,13.138
8.692509,-5.07683
15.5434475,-12.4978075
17.460817,9.153465
8.08481,5.2236576
17.480759,6.541232
-2.7127614,14.022813
-5.4890423,5.1060205
21.120436,-3.272977
20.607073,-8.0664425
4.09893,-1.6335095
4.419966,-3.3814402
20.400564,-5.5517993
17.249893,7.5414104
-4.479364,17.259422
-1.383184,-3.5364528
20.600893,-8.072573
12.890167,6.396761
17.167562,5.980863
9.143544,19.842333
-1.4460497,16.35866
5.0076475,10.130238
24.265026,4.46931
1.0057449,0.58779335
17.30727,7.739119
11.407516,-13.553734
-6.36428,7.9145904
5.145517,9.489078
11.555737,12.634463
7.607265,-3.50915
0.99535894,0.5865604
3.5666533,19.411312
13.265657,6.1849613
15.803935,-0.82531524
17.087685,6.3266683
4.420367,-10.659445
13.72249,7.04072
20.596367,-8.077891
20.59748,-8.076628
-11.379356,4.265833
-11.239002,4.6379876
12.3043375,14.630602
13.184322,7.5003595
17.454037,9.256203
20.587736,-8.092903
23.365622,4.1885
9.384885,12.530554
13.389181,12.42357
6.1876845,-3.0537295
13.863078,2.9142606
24.06674,4.7246346
-2.908827,14.150502
24.04279,4.280172
-11.319585,4.590186
13.387394,2.4977915
7.1734257,-6.370502
28.980272,4.103924
9.666824,-15.451493
21.134052,-3.2380202
11.017964,-8.419324
20.587442,-8.092671
21.129496,-3.2487934
18.799732,9.842131
-3.8333848,17.38545
13.856037,6.941879
13.174894,-4.648319
4.4061155,-10.651235
12.665759,6.3427453
13.399974,12.490468
-8.7515,-6.362889
-0.54999495,20.95109
17.128681,5.921068
10.969525,-13.305683
10.754349,-14.289808
11.102582,-13.237126
23.46311,4.7155757
-4.541447,17.086485
6.1883903,5.7473626
-2.938152,14.306957
20.581568,-8.101396
8.846804,12.932497
-2.9492612,14.399645
9.41157,12.532283
5.183817,9.459053
9.541277,3.3132405
6.18304,5.767312
10.652111,15.123363
1.0037566,0.58755946
8.8426485,4.22113
6.381455,5.8154345
6.1802444,5.768149
0.793011,0.91456234
-2.5120497,9.737272
17.45453,9.250477
15.015247,-12.615794
9.393924,19.96706
-6.3172965,7.996953
1.4397738,9.483183
-3.4618433,6.0210953
20.234522,12.767867
23.952143,5.166645
23.297195,4.1753607
4.9516993,-11.599248
-1.4622371,16.34161
9.564271,12.430151
5.0978885,9.542344
-3.1352684,-9.33271
20.581419,-8.101915
20.392673,-5.583458
-3.138622,-9.329099
20.577353,-8.115824
24.175463,4.358103
4.452394,-3.3578837
11.050518,12.419907
13.89175,6.997268
-10.215423,4.8181176
11.4394245,-13.378648
14.143467,11.675748
-11.3521595,4.256038
9.387499,14.488552
7.295499,-3.6150858
-6.5138297,7.3093414
20.389004,-5.595129
-5.807462,6.4835863
20.581274,-8.102545
21.122171,-3.2691317
13.754479,14.881394
10.113641,13.817832
20.581276,-8.102644
9.7048235,-13.8716135
15.553602,-12.497207
17.446262,7.3594766
12.502419,14.236167
14.256316,-12.226309
24.134924,4.319338
-0.69968736,20.79711
-1.0484203,10.511342
13.467727,6.351869
11.721644,13.423545
4.5925474,5.174941
-3.1400466,-9.328376
18.51662,2.0023663
13.425087,2.5314589
12.682205,6.2247005
-11.384535,4.393646
10.515861,-14.783537
13.845271,6.8688536
24.030321,4.7133293
9.4489355,12.51293
13.426604,6.271205
13.84807,6.9811225
6.1959033,-3.0353694
-10.195856,4.7630353
18.509912,1.9970279
20.388283,-5.602065
10.457211,-14.870303
11.190936,12.493771
18.79894,9.842009
13.667556,14.951441
9.132073,-14.949366
23.392374,4.234297
-11.05461,4.8674574
-4.2751083,16.662561
13.33003,2.4250548
4.7027454,-11.293503
4.948113,-11.5943365
-4.0896106,-0.29409316
16.711048,-1.1417083
-1.3868579,-5.134131
24.394562,13.195046
24.110163,4.3103957
-5.458431,5.0524006
16.928787,7.3630347
16.974272,7.525155
13.734564,14.879032
13.714973,14.917054
17.244356,5.9346952
10.095653,13.8239155
-6.522893,7.2787576
17.215567,6.004439
0.97557706,0.61341643
4.281298,-10.214041
0.7514567,13.953979
14.856571,-12.079054
23.333275,4.155941
6.3626795,5.801874
18.523216,2.0079947
0.95018023,0.64705366
4.5208554,3.9273953
6.184726,5.737564
4.527795,3.9358952
20.581139,-8.100068
9.773444,-14.824192
17.452387,9.252927
-11.238324,4.675807
9.160456,19.96742
-7.2209725,12.784542
13.862528,2.9132497
23.408442,4.2738004
11.900287,6.2851887
20.565065,-8.115891
9.404635,14.559108
15.533832,-12.4935875
13.726064,14.948065
7.3001757,-3.6228466
20.58128,-8.099687
9.435555,12.526792
17.892427,7.5774975
10.997652,19.565838
10.056383,-15.55521
23.304829,4.241421
10.625483,12.30386
9.76314,-14.816873
4.6653485,-11.236966
14.188782,-12.177489
-3.3984165,15.8942
23.32637,4.151438
-7.2248425,12.788054
-11.3807,4.385328
4.684477,-11.303994
4.0946417,-1.6313728
6.021294,-2.8947527
4.077363,-1.6489897
14.195546,-12.166583
-4.067594,-0.27001697
4.6977644,-11.299675
10.073136,-15.046409
24.192339,4.3675113
20.581167,-8.10069
3.563876,19.409344
6.4237385,5.841757
13.773468,6.863182
6.4125094,-3.597969
11.819279,13.158632
11.05113,-8.405176
-11.40021,4.441023
10.577088,15.089061
-3.8047185,17.214724
11.679488,12.7683325
-0.3832069,21.120987
11.4358635,-13.383877
9.504434,12.471063
0.792552,0.935727
9.6399765,-15.582601
4.672662,-11.287658
-10.888579,5.001749
9.543005,-15.596654
13.297579,7.16948
18.386843,1.8973664
4.4734244,3.8769674
1.5231645,9.388379
8.375126,-5.524473
-4.4689097,17.296125
-1.9783193,-4.6904416
15.813215,-0.8185428
11.527229,-12.16063
7.3738003,-6.203571
9.4796095,-15.581215
-5.6365633,7.7700276
10.099612,13.809975
17.12226,5.9992537
24.397074,13.193296
-4.4430957,17.258495
-2.9615107,14.447873
12.397432,12.872505
13.276704,2.3670819
20.24067,12.773148
0.92030406,0.6727929
17.457481,9.256887
10.098885,13.815832
15.060238,-12.609392
-6.330876,7.960865
9.393391,14.482014
14.314335,-12.180635
10.185504,13.693885
9.821581,-13.762219
-4.4804626,17.258257
-0.4776929,21.024958
9.333271,12.586882
11.824948,16.994122
6.1347284,-2.8500729
4.2947927,-10.211547
13.199945,-4.6686277
-15.532095,6.3102956
11.530002,-12.156529
12.4444275,18.7234
-7.2180076,12.78131
-9.960307,5.138817
-6.330183,7.9574885
6.7885966,-6.5682297
13.656215,14.965614
5.150839,9.49989
5.1041055,9.583449
-11.370777,4.3737626
-9.7554455,5.3063793
13.75723,6.89002
9.483906,-15.600947
11.264283,15.573661
23.071444,-4.9050803
-3.7856386,17.105354
4.264607,-10.247687
11.058875,15.266411
4.2697253,-10.245074
10.922461,12.374067
16.927376,5.676393
23.072155,-4.9053555
-9.776223,5.2806315
-0.66243523,20.836338
7.2846756,-3.5840683
-6.287452,8.002915
4.4838047,-10.75592
24.132528,4.3297334
-2.6546156,14.071731
3.87451,-1.8300534
4.1175656,-1.638263
7.2645874,-3.573716
6.180359,5.7380147
1.0273399,0.562922
-3.479885,5.9823728
3.5702624,19.41484
17.56868,7.95681
6.7997212,-6.561803
9.389796,14.4801445
6.0712376,-2.7799113
13.133422,6.22331
12.213836,6.631586
24.220839,4.403225
11.927738,6.2873225
-5.7502694,6.4493
8.723304,12.908609
9.508199,-15.604733
13.354721,2.4491816
-4.299424,6.196842
23.060947,-4.8947344
-8.73337,-6.3451204
4.3854446,13.041286
10.483035,-14.842132
-3.1540642,-9.308695
23.06407,-4.897226
15.002695,-12.611036
13.271549,7.155828
10.62186,15.059036
5.1126328,9.645997
15.002385,-12.606717
13.88887,6.9526052
4.7066817,-11.251556
7.6285872,-3.491123
24.127678,4.3440237
9.406427,-14.74934
13.487251,2.5823867
20.234097,12.766001
11.814549,-3.8136973
21.288595,-2.828057
-9.839584,5.298327
11.811239,-3.8119428
11.347879,15.770476
11.152575,15.375707
-2.9553676,17.273592
13.665561,14.953804
20.372755,-5.6768627
9.190177,-14.968736
9.39361,14.506309
6.357149,-3.0567167
-2.9330094,17.362568
11.80103,-3.802955
23.086044,-4.9189053
-4.454371,17.234934
8.364547,-5.534822
7.6064763,-3.510663
9.428877,12.504561
-4.11511,-0.3090159
13.425358,2.531432
-3.4264355,5.9818816
-5.780902,6.451921
15.518237,-12.506038
4.252844,-10.275215
-2.7870028,13.917949
9.289642,-15.286998
-3.38645,15.827463
17.455261,9.265748
10.159649,-15.107586
13.877722,6.8917947
13.222549,-4.685982
5.1590514,9.529055
20.230913,12.763049
12.324615,18.22982
17.232918,5.8974257
-5.497773,5.103589
17.168144,7.5076356
14.186717,11.67605
12.592301,18.45813
6.1350617,-2.8262746
23.104624,-4.938036
11.784085,-3.7926304
9.936993,-15.532802
-6.304273,7.8048778
6.766492,-6.5767837
17.464508,9.248286
4.5785336,5.1882076
6.1963387,5.692838
7.8864098,5.4741154
4.525721,3.93836
6.1351132,-2.8295407
17.02201,7.5788264
-11.225312,4.6877513
17.395462,7.531245
13.786194,2.8288097
8.378741,-5.520105
-15.409855,6.431578
4.6577654,-11.299304
21.267685,-2.850211
6.356876,-3.037863
-2.9175017,14.28034
6.3860846,-2.3619232
-3.0539367,14.667509
23.089231,-4.92221
17.160616,7.530792
12.503853,14.230212
13.687222,14.940088
7.6244392,-3.492815
13.294545,15.049897
-3.416332,6.0140276
11.7934675,-3.7984974
9.301992,12.644122
-15.531824,6.3104267
17.202944,7.572413
4.4293065,-3.3667078
4.249595,-10.273099
17.73167,7.4585247
4.638693,-11.296432
-1.0446261,10.508822
9.5855255,12.389792
12.29942,6.5688686
9.574444,19.674963
-2.571549,9.677823
6.4102316,-2.3360767
11.036179,19.545946
17.073328,7.608649
23.09098,-4.9245963
-2.4847531,9.764392
23.092258,-4.925421
4.2518053,-10.541684
5.124362,9.631141
13.751842,14.868652
9.789889,19.07852
11.39683,6.2876797
11.938736,6.2845354
13.650347,7.178921
12.1896715,6.6115484
9.440368,20.01674
9.321957,-14.79692
-4.2086,6.1857862
-10.899437,4.995838
-11.377364,4.282587
9.465601,13.631025
-5.632341,7.038591
4.2419257,-10.540441
16.874813,5.6178207
9.547069,19.063192
4.068592,-1.6332482
-3.4087203,15.909641
21.287327,-2.8421335
3.8850389,-1.8143604
13.278773,6.9890876
14.322163,11.838208
13.680738,14.939931
8.7324095,12.970412
-2.891733,14.313521
9.351059,-14.895682
13.225782,-4.6907277
-5.740502,6.4297714
21.291693,-2.819688
-15.441805,6.399868
9.533026,12.443068
4.129219,-1.5959845
1.4602997,9.473525
6.4170594,-3.5999854
4.237649,-10.5414095
4.4350686,-3.367539
17.231216,8.080638
20.218302,12.750298
6.7328944,-6.6064444
4.657224,-11.297738
9.635343,-15.600783
-5.4954615,5.1062417
3.568738,19.410982
21.285793,-2.8380005
23.09369,-4.9264483
10.195007,-15.028875
-10.157842,4.8550367
12.676348,6.290286
-4.0650826,-0.27913147
9.566029,12.414489
7.301822,-3.5799131
20.342848,-5.8003764
9.785101,-15.561848
17.747095,7.5156455
9.383108,12.553413
18.543251,2.028838
13.434681,6.3164325
23.480099,4.7027974
23.101025,-4.934505
17.547314,6.5731726
7.302729,-3.5781703
12.609281,-4.3058567
-7.262608,12.820308
-11.375683,4.3345313
3.5498097,19.394804
-4.4992867,17.0816
-2.797338,13.920544
4.3230934,13.139098
6.1877666,5.7119985
-5.77742,6.4532595
23.323507,4.2128034
11.08546,-8.363563
13.727025,2.7763958
8.742457,12.898285
11.472675,12.719562
13.228438,18.8385
21.299011,-2.7975647
-1.87767,-4.454006
12.044786,14.441372
13.379392,12.422338
6.689116,-6.6027813
23.08837,-4.9235744
-2.8013008,13.93952
-5.4848504,5.102371
6.3692584,-3.0228631
-5.4565334,5.0508094
3.8765965,-1.8184555
9.433177,-15.416788
4.529134,3.9419792
10.027362,13.77962
-0.70407575,20.792713
6.1752944,-2.9021935
1.4429061,9.478331
4.518831,3.9315712
0.8139021,0.7804718
0.757969,0.87493145
6.3404202,5.7796197
6.184458,5.7317286
18.498127,1.9870273
0.7701886,0.92039424
7.8795176,5.4849567
9.772754,19.668789
20.366226,-5.766908
13.733013,2.7810297
6.184974,5.7530446
4.4049373,-3.3964639
-2.6978533,14.019834
15.754076,-0.7973168
-11.355049,4.3546724
0.73194027,13.940802
9.337152,-14.795741
15.756652,-0.79602057
-4.4677224,17.288267
-10.924099,4.9884844
11.100252,-8.332442
16.921072,7.3924155
15.146121,-12.578262
11.619752,16.421972
7.3144174,-3.5683897
9.485962,-15.630139
21.340345,-2.5565455
-6.363811,7.8954225
9.406959,14.510259
13.625038,2.6823835
10.025261,-15.576543
11.79013,16.86295
16.359026,-4.359759
-3.1548252,-9.287588
11.0874,-8.3381815
13.295152,7.1776543
23.682499,4.875977
10.2528715,19.543144
-5.7320213,6.430615
17.024866,5.883122
0.6941331,0.9139106
11.092886,-8.348005
21.377005,-2.5086827
6.197433,5.7095346
21.377836,-2.5100396
4.280921,13.2156105
11.496505,-13.315109
-4.3808193,-1.9980748
5.1611195,9.516351
5.0963187,9.594841
5.1470084,9.498137
18.79723,9.83301
12.316235,15.150345
14.182792,-12.1656685
10.064626,13.858449
-2.5861142,9.66384
4.1958256,-10.527557
6.374868,-3.035515
11.831364,12.630913
2.7050526,-12.224749
11.776919,12.605555
13.245349,-4.7115808
17.014101,5.701047
4.5716763,-11.298176
1.4675499,9.453392
0.74699914,0.9349795
18.485538,1.9756181
4.621127,5.14728
8.829063,4.2129064
12.599113,-4.299268
-2.9194062,17.372667
4.2010617,-10.525
13.239109,6.180501
-4.428045,-2.0457563
9.547325,3.3048267
9.536397,-15.609809
9.865484,12.601174
17.349052,7.791839
6.1832595,-2.8791423
11.105986,-8.267254
16.929295,7.3060565
-10.261367,4.5827117
-7.2683496,12.82661
4.193766,-10.337994
20.309135,-5.916394
16.35711,-4.36191
16.356895,-4.362282
17.116537,5.959425
-6.3050585,8.007012
16.373812,-4.3450966
6.1355734,-2.8103297
11.488109,12.754867
11.108245,-8.24606
13.670817,14.949589
12.150364,17.73334
10.480001,-14.842428
-1.5258925,16.292078
6.7240095,-6.584718
12.488065,6.45492
11.110051,12.454834
2.704714,-12.223399
-1.0475715,10.511209
12.356724,14.531086
-8.73251,-6.3445225
10.079303,19.52909
10.038158,-15.573575
23.362532,4.1982665
9.30742,12.60419
4.137808,13.49368
18.523182,2.0079792
11.121704,-8.222433
11.12313,-8.214179
-2.925138,17.361015
-2.9574168,14.360909
2.7037332,-12.225369
12.309469,-4.145645
6.195422,-2.8786528
16.708405,-1.1365064
-3.453527,5.9768453
-3.4458234,5.983633
6.67841,-6.602124
10.618575,12.309877
7.3178725,-3.5642836
24.08473,4.2841945
-4.55738,17.056385
16.338871,-4.378149
3.9029732,-1.7941744
8.389945,-5.5160503
4.196239,-1.5284218
16.342972,-4.374848
20.234343,12.766375
7.672853,-3.4678192
21.391556,-2.4521344
2.7045105,-12.223467
13.754365,14.859304
5.1433296,9.502484
18.79631,9.831243
-0.6938967,20.802803
-7.226031,12.789448
-3.870109,16.90805
11.21422,12.468846
6.1888075,-2.8605711
20.303589,-5.934226
4.56035,-11.324845
4.5325284,3.9449146
17.306963,6.1091638
10.064424,19.497997
15.04554,-12.594108
16.898438,7.4369054
4.364467,13.079602
8.056904,5.215739
9.090357,12.755391
17.461788,9.258513
5.147771,9.5380535
0.72372365,0.8899481
16.300203,-4.412146
1.4544432,9.464809
6.195308,5.7231007
4.609908,5.15602
4.470367,3.8747034
0.667513,0.994562
21.398863,-2.4245386
-3.381784,15.883196
-6.30309,8.009645
16.30753,-4.4058747
17.938414,7.8038473
6.178615,-2.8148541
-2.8219583,13.956338
13.232885,-4.696992
-2.985776,14.396107
-4.254444,16.757944
9.669938,-15.567328
12.60725,-4.3044524
4.1240253,-10.486575
5.0525703,10.166191
20.306452,-5.9265018
-3.388381,15.81605
13.208214,6.1870613
4.0939097,-1.607671
10.961917,-13.296059
6.167191,-2.757023
13.239665,18.848946
10.681981,-14.495412
18.795483,9.830359
13.797094,14.771189
0.7577206,0.838063
7.8655276,5.4616747
-0.41287875,21.090965
-3.8987741,17.429688
13.652872,2.710636
-3.800431,17.321943
-3.4290228,5.9879236
-11.387447,4.440383
-0.05074222,0.56895703
7.6705246,-3.4690623
9.169481,-14.920431
2.707788,-12.216981
-3.453234,15.93256
11.685722,12.790054
1.4581255,9.461945
23.375113,4.1767244
0.7057381,0.89180285
-4.3810577,-1.9987156
10.283486,13.460794
4.2673597,-1.4567541
20.303915,-5.9335313
6.2540708,-2.5271776
-3.894485,16.523348
21.398388,-2.4216955
12.3899765,6.213738
11.258831,12.4885235
10.303292,13.680062
5.1314692,9.485124
-4.532774,17.111977
24.397144,13.1931095
6.249932,-2.5247955
-4.2416916,16.614159
13.258068,-4.7249026
11.462809,-12.680561
-5.480446,7.2619133
-9.868314,5.265611
